  Time         LC_1         LC_2         LC_3         LC_4 Palpation Force        X_pos        Y_pos
0.0000         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0010         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0020         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0030         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0040         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0050         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0060         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0070         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0080         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0090         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0100         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0110         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0120         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0130         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0140         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0150         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0160         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0170         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0180         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0190         0.00        -0.51         0.00         0.00         1.00         0.00         0.00
0.0200         0.00        -0.51         0.00         0.00         1.00         0.00         0.00
0.0210         0.00        -0.52         0.00         0.00         1.00         0.00         0.00
0.0220         0.00        -0.52         0.00         0.00         1.00         0.00         0.00
0.0230         0.00        -0.53         0.00         0.00         1.00         0.00         0.00
0.0240         0.00        -0.51         0.00         0.00         1.00         0.00         0.00
0.0250         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0260         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0270         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0280         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0290         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0300         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0310         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0320         0.00         0.00         0.00         0.00         1.00         0.00         0.00
