  Time         LC_1         LC_2         LC_3         LC_4 Palpation Force        X_pos        Y_pos
0.0000         0.84         0.77         0.92         0.93         3.46       140.43       147.33
0.0010         0.79         0.72         0.88         0.88         3.26       140.73       147.38
0.0020         0.75         0.67         0.83         0.82         3.07       141.00       147.51
0.0030         0.67         0.63         0.78         0.74         2.82       141.19       147.35
0.0040         0.62         0.58         0.72         0.67         2.60       141.19       147.06
0.0050         0.56         0.53         0.67         0.63         2.39       141.15       146.83
0.0060         0.52         0.00         0.62         0.60         1.73       137.08       150.78
0.0070         0.00         0.00         0.58         0.57         1.15       137.34       150.29
0.0080         0.00         0.00         0.53         0.52         1.05       137.46       149.91
0.0090         0.00         0.00         0.65         0.00         1.00       123.33       135.14
0.0100         0.00         0.00         0.60         0.00         1.00       109.12       120.31
0.0110         0.00         0.00         0.56         0.00         1.00        94.92       105.52
0.0120         0.00         0.00         0.51         0.00         1.00        80.78        90.68
0.0130         0.00         0.00         0.00         0.00         1.00        66.64        76.18
0.0140         0.00         0.00         0.00         0.00         1.00        52.68        61.76
0.0150         0.00         0.00         0.00         0.00         1.00        38.68        47.31
0.0160         0.00         0.00         0.00         0.00         1.00        28.65        28.65
0.0170         0.00         0.00         0.00         0.00         1.00        14.30        14.30
0.0180         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0190         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0200         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0210         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0220         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0230         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0240         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0250         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0260         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0270         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0280         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0290         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0300         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0310         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0320         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0330         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0340         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0350         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0360         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0370         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0380         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0390         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0400         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0410         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0420         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0430         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0440         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0450         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0460         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0470         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0480         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0490         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0500         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0510         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0520         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0530         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0540         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0550         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0560         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0570         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0580         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0590         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0600         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0610         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0620         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0630         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0640         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0650         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0660         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0670         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0680         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0690         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0700         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0710         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0720         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0730         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0740         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0750         0.00         0.00         0.00         0.00         1.00         0.00         0.00
0.0760         0.00         0.00         0.00         0.00         1.00         0.00         0.00
